MovieID,Title,Year,Genre,No_View,Rating
3626,8 1/2 Women (1999),1999,Comedy,49,2.469387755
611,Hellraiser: Bloodline (1996),1996,Action,648,2.472222222
1494,"Sixth Man, The (1997)",1997,Comedy,19,2.473684211
489,Made in America (1993),1993,Comedy,97,2.474226804
3162,Simpatico (1999),1999,Comedy,42,2.476190476
2458,Armed and Dangerous (1986),1986,Comedy,260,2.476923077
1359,Jingle All the Way (1996),1996,Adventure,666,2.477477477
3004,"Bachelor, The (1999)",1999,Comedy,504,2.48015873
415,Another Stakeout (1993),1993,Comedy,358,2.480446927
19,Ace Ventura: When Nature Calls (1995),1995,Comedy,389,2.480719794
2373,Red Sonja (1985),1985,Action,378,2.481481481
3453,Here on Earth (2000),2000,Drama,178,2.483146067
1887,Almost Heroes (1998),1998,Adventure,120,2.483333333
447,"Favor, The (1994)",1994,Comedy,62,2.483870968
2992,Rawhead Rex (1986),1986,Horror,62,2.483870968
3579,I Dreamed of Africa (2000),2000,Drama,68,2.485294118
2306,Holy Man (1998),1998,Comedy,90,2.488888889
1592,Air Bud (1997),1997,Children's,224,2.491071429
505,North (1994),1994,Comedy,69,2.492753623
132,Jade (1995),1995,Thriller,91,2.494505495
3754,"Adventures of Rocky and Bullwinkle, The (2000)",2000,Animation,618,2.495145631
360,I Love Trouble (1994),1994,Action,254,2.496062992
711,Flipper (1996),1996,Adventure,124,2.5
202,Total Eclipse (1995),1995,Drama,60,2.5
3064,Poison Ivy: New Seduction (1997),1997,Thriller,60,2.5
2892,New Rose Hotel (1998),1998,Action,24,2.5
2292,Overnight Delivery (1996),1996,Romance,20,2.5
3592,Time Masters (Les Ma锟紧res du Temps) (1982),1982,Animation,16,2.5
1782,Little City (1998),1998,Comedy,16,2.5
2063,Seventh Heaven (Le Septi锟巾e ciel) (1997),1997,Drama,16,2.5
2200,Under Capricorn (1949),1949,Drama,8,2.5
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",1919,Action,8,2.5
526,"Savage Nights (Nuits fauves, Les) (1992)",1992,Drama,8,2.5
2242,"Grandview, U.S.A. (1984)",1984,Drama,6,2.5
1773,Tokyo Fist (1995),1995,Action,4,2.5
1877,Little Men (1998),1998,Drama,4,2.5
1145,Snowriders (1996),1996,Documentary,2,2.5
1510,"Brother's Kiss, A (1997)",1997,Drama,2,2.5
138,"Neon Bible, The (1995)",1995,Drama,2,2.5
1062,"Sunchaser, The (1996)",1996,Drama,2,2.5
887,Talk of Angels (1998),1998,Drama,2,2.5
889,1-900 (1994),1994,Romance,2,2.5
706,Sunset Park (1996),1996,Drama,2,2.5
1548,"War at Home, The (1996)",1996,Drama,2,2.5
3085,"Living Dead Girl, The (La Morte Vivante) (1982)",1982,Horror,2,2.5
3212,Born to Win (1971),1971,Drama,2,2.5
3294,Eaten Alive (1976),1976,Horror,2,2.5
2713,Lake Placid (1999),1999,Horror,842,2.501187648
3243,Encino Man (1992),1992,Comedy,293,2.501706485
305,Ready to Wear (Pret-A-Porter) (1994),1994,Comedy,127,2.503937008
420,Beverly Hills Cop III (1994),1994,Action,704,2.505681818
485,Last Action Hero (1993),1993,Action,1000,2.508
813,Larger Than Life (1996),1996,Comedy,47,2.510638298
849,Escape from L.A. (1996),1996,Action,2044,2.510763209
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",1980,Comedy,43,2.511627907
2808,Universal Soldier (1992),1992,Action,750,2.512
2004,Gremlins 2: The New Batch (1990),1990,Comedy,744,2.51344086
528,"Scout, The (1994)",1994,Drama,68,2.514705882
3400,We're Back! A Dinosaur's Story (1993),1993,Animation,58,2.517241379
418,Being Human (1993),1993,Drama,29,2.517241379
1590,Event Horizon (1997),1997,Action,1992,2.518072289
1626,Fire Down Below (1997),1997,Action,243,2.518518519
1426,Zeus and Roxanne (1997),1997,Children's,23,2.52173913
742,Thinner (1996),1996,Horror,348,2.528735632
3017,Creepshow 2 (1987),1987,Horror,104,2.528846154
2408,Cocoon: The Return (1988),1988,Comedy,518,2.528957529
3610,Roustabout (1964),1964,Musical,34,2.529411765
2534,Avalanche (1978),1978,Action,17,2.529411765
413,Airheads (1994),1994,Comedy,245,2.530612245
3596,Screwed (2000),2000,Comedy,60,2.533333333
2008,"This World, Then the Fireworks (1996)",1996,Crime,45,2.533333333
2668,Swamp Thing (1982),1982,Horror,546,2.534798535
2835,Chill Factor (1999),1999,Action,112,2.535714286
1640,How to Be a Player (1997),1997,Comedy,84,2.535714286
20,Money Train (1995),1995,Action,160,2.5375
275,Mixed Nuts (1994),1994,Comedy,80,2.5375
2050,Herbie Goes Bananas (1980),1980,Adventure,312,2.538461538
2044,"Devil and Max Devlin, The (1981)",1981,Comedy,52,2.538461538
1668,One Night Stand (1997),1997,Drama,39,2.538461538
3766,Missing in Action (1984),1984,Action,382,2.539267016
3248,Sister Act 2: Back in the Habit (1993),1993,Comedy,202,2.53960396
2446,In Dreams (1999),1999,Thriller,63,2.53968254
637,Sgt. Bilko (1996),1996,Comedy,140,2.542857143
332,Village of the Damned (1995),1995,Horror,322,2.546583851
1431,Beverly Hills Ninja (1997),1997,Action,464,2.547413793
548,Terminal Velocity (1994),1994,Action,137,2.547445255
1756,"Prophecy II, The (1998)",1998,Horror,51,2.549019608
2147,"Clan of the Cave Bear, The (1986)",1986,Drama,231,2.54978355
1692,Alien Escape (1995),1995,Horror,40,2.55
2809,Love Stinks (1999),1999,Comedy,20,2.55
782,"Fan, The (1996)",1996,Thriller,145,2.551724138
2778,Never Talk to Strangers (1995),1995,Thriller,29,2.551724138
2170,Wrongfully Accused (1998),1998,Action,246,2.552845528
697,Feeling Minnesota (1996),1996,Drama,170,2.552941176
1702,Flubber (1997),1997,Children's,906,2.552980132
3385,Volunteers (1985),1985,Comedy,141,2.553191489
3696,Night of the Creeps (1986),1986,Comedy,195,2.553846154
2051,Herbie Goes to Monte Carlo (1977),1977,Adventure,303,2.554455446
1515,Volcano (1997),1997,Drama,362,2.55801105
840,House Arrest (1996),1996,Comedy,50,2.56
818,"Very Brady Sequel, A (1996)",1996,Comedy,189,2.560846561
54,"Big Green, The (1995)",1995,Children's,82,2.56097561
1468,Booty Call (1997),1997,Comedy,288,2.5625
3520,How to Stuff a Wild Bikini (1965),1965,Comedy,32,2.5625
2253,Toys (1992),1992,Action,1320,2.563636364
656,Eddie (1996),1996,Comedy,39,2.564102564
1489,Cats Don't Dance (1997),1997,Animation,111,2.567567568
743,Spy Hard (1996),1996,Comedy,107,2.570093458
809,Fled (1996),1996,Action,210,2.571428571
2884,Dog Park (1998),1998,Comedy,84,2.571428571
1798,Hush (1998),1998,Thriller,42,2.571428571
3691,Private School (1983),1983,Comedy,42,2.571428571
1849,Prince Valiant (1997),1997,Adventure,7,2.571428571
1718,Stranger in the House (1997),1997,Thriller,7,2.571428571
1461,Vegas Vacation (1997),1997,Comedy,216,2.574074074
990,Maximum Risk (1996),1996,Action,162,2.574074074
2385,Home Fries (1998),1998,Comedy,292,2.575342466
172,Johnny Mnemonic (1995),1995,Action,1374,2.576419214
432,City Slickers II: The Legend of Curly's Gold (1994),1994,Comedy,784,2.579081633
885,Bogus (1996),1996,Children's,129,2.581395349
3721,Trixie (1999),1999,Comedy,24,2.583333333
3705,Bird on a Wire (1990),1990,Action,1520,2.584210526
2862,Caligula (1980),1980,Drama,89,2.584269663
1831,Lost in Space (1998),1998,Action,2001,2.584707646
1388,Jaws 2 (1978),1978,Action,740,2.589189189
842,Tales from the Crypt Presents: Bordello of Blood (1996),1996,Horror,151,2.589403974
455,Free Willy (1993),1993,Adventure,855,2.589473684
2264,We're No Angels (1989),1989,Drama,83,2.590361446
3511,Ready to Rumble (2000),2000,Comedy,66,2.590909091
2559,"King and I, The (1999)",1999,Animation,54,2.592592593
619,Ed (1996),1996,Comedy,32,2.59375
2815,Iron Eagle (1986),1986,Action,542,2.594095941
2088,Popeye (1980),1980,Adventure,1413,2.59447983
3354,Mission to Mars (2000),2000,Sci-Fi,793,2.595208071
3674,For the Love of Benji (1977),1977,Adventure,94,2.595744681
2500,Jawbreaker (1999),1999,Comedy,119,2.596638655
3743,Boys and Girls (2000),2000,Comedy,154,2.597402597
424,Blue Chips (1994),1994,Drama,75,2.6
250,Heavyweights (1994),1994,Children's,60,2.6
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",1996,Crime,40,2.6
386,S.F.W. (1994),1994,Drama,30,2.6
3344,Blood Feast (1963),1963,Horror,20,2.6
992,"Rich Man's Wife, The (1996)",1996,Thriller,20,2.6
1666,Hugo Pool (1997),1997,Romance,20,2.6
3374,Daughters of the Dust (1992),1992,Drama,15,2.6
2679,Finding North (1999),1999,Drama,10,2.6
2783,"Tomb of Ligeia, The (1965)",1965,Horror,10,2.6
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1993,Drama,10,2.6
2608,Heaven (1998),1998,Thriller,5,2.6
3177,Next Friday (1999),1999,Comedy,168,2.601190476
79,"Juror, The (1996)",1996,Drama,228,2.605263158
435,Coneheads (1993),1993,Comedy,1066,2.606003752
2163,Attack of the Killer Tomatoes! (1980),1980,Comedy,412,2.606796117
2255,Young Doctors in Love (1982),1982,Comedy,79,2.607594937
2597,Lost & Found (1999),1999,Comedy,128,2.609375
445,Fatal Instinct (1993),1993,Comedy,100,2.61
1501,Keys to Tulsa (1997),1997,Crime,18,2.611111111
487,Lightning Jack (1994),1994,Comedy,124,2.612903226
327,Tank Girl (1995),1995,Action,1432,2.61452514
639,Girl 6 (1996),1996,Comedy,78,2.615384615
554,Trial by Jury (1994),1994,Thriller,26,2.615384615
411,You So Crazy (1994),1994,Comedy,13,2.615384615
673,Space Jam (1996),1996,Adventure,2815,2.619893428
2667,"Mole People, The (1956)",1956,Sci-Fi,58,2.620689655
1591,Spawn (1997),1997,Action,1900,2.621052632
3165,Boiling Point (1993),1993,Action,122,2.62295082
881,First Kid (1996),1996,Children's,154,2.623376623
438,"Cowboy Way, The (1994)",1994,Action,304,2.625
217,"Babysitter, The (1995)",1995,Drama,128,2.625
2894,Romance (1999),1999,Drama,64,2.625
2814,"Bat, The (1959)",1959,Horror,8,2.625
2317,"Alarmist, The (1997)",1997,Comedy,8,2.625
2464,Trick or Treat (1986),1986,Horror,8,2.625
2471,Crocodile Dundee II (1988),1988,Adventure,828,2.628019324
3113,End of Days (1999),1999,Action,1128,2.629432624
2521,Airport 1975 (1974),1974,Drama,84,2.630952381
208,Waterworld (1995),1995,Action,1302,2.631336406
1644,I Know What You Did Last Summer (1997),1997,Horror,1425,2.631578947
765,Jack (1996),1996,Comedy,342,2.631578947
1523,"Truth or Consequences, N.M. (1997)",1997,Action,171,2.631578947
2307,One Tough Cop (1998),1998,Action,76,2.631578947
2042,D2: The Mighty Ducks (1994),1994,Children's,386,2.632124352
2806,Teaching Mrs. Tingle (1999),1999,Comedy,398,2.633165829
1924,Plan 9 from Outer Space (1958),1958,Horror,498,2.634538153
201,Three Wishes (1995),1995,Drama,33,2.636363636
1771,Night Flier (1997),1997,Horror,47,2.638297872
3764,F/X 2 (1992),1992,Action,735,2.640816327
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",1987,Horror,268,2.641791045
153,Batman Forever (1995),1995,Action,3108,2.642213642
462,"Good Man in Africa, A (1994)",1994,Action,56,2.642857143
544,Striking Distance (1993),1993,Action,129,2.643410853
2411,Rocky IV (1985),1985,Action,750,2.645333333
694,"Substitute, The (1996)",1996,Action,141,2.645390071
2451,"Gate, The (1987)",1987,Horror,113,2.646017699
3490,Horror Express (1972),1972,Horror,17,2.647058824
2740,"Kindred, The (1986)",1986,Horror,17,2.647058824
3577,Two Moon Juction (1988),1988,Drama,60,2.65
1662,Gang Related (1997),1997,Crime,20,2.65
2876,Thumbelina (1994),1994,Animation,86,2.651162791
256,Junior (1994),1994,Comedy,436,2.651376147
2389,Psycho (1998),1998,Crime,792,2.651515152
3276,Gun Shy (2000),2000,Comedy,46,2.652173913
436,Color of Night (1994),1994,Drama,282,2.65248227
315,"Specialist, The (1994)",1994,Action,153,2.653594771
836,Chain Reaction (1996),1996,Action,711,2.654008439
484,Lassie (1994),1994,Adventure,58,2.655172414
1752,Hard Rain (1998),1998,Action,412,2.655339806
414,"Air Up There, The (1994)",1994,Comedy,90,2.655555556
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",1981,Horror,61,2.655737705
9,Sudden Death (1995),1995,Action,102,2.656862745
1605,Excess Baggage (1997),1997,Adventure,176,2.659090909
1037,"Lawnmower Man, The (1992)",1992,Action,1845,2.660162602
2016,"Apple Dumpling Gang Rides Again, The (1979)",1979,Children's,327,2.660550459
1004,"Glimmer Man, The (1996)",1996,Action,202,2.663366337
1779,Sphere (1998),1998,Adventure,1623,2.663585952
984,"Pompatus of Love, The (1996)",1996,Comedy,66,2.666666667
1825,"Player's Club, The (1998)",1998,Action,66,2.666666667
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),1974,Horror,36,2.666666667
2637,"Mummy's Hand, The (1940)",1940,Horror,33,2.666666667
3335,Jail Bait (1954),1954,Crime,24,2.666666667
614,Loaded (1994),1994,Drama,18,2.666666667
3648,"Abominable Snowman, The (1957)",1957,Horror,18,2.666666667
310,Rent-a-Kid (1995),1995,Comedy,6,2.666666667
1532,Sprung (1997),1997,Comedy,6,2.666666667
2821,Male and Female (1919),1919,Adventure,6,2.666666667
3352,Brown's Requiem (1998),1998,Drama,3,2.666666667
120,Race the Sun (1996),1996,Drama,3,2.666666667
2869,"Separation, The (La S锟金aration) (1994)",1994,Drama,3,2.666666667
3631,It's in the Water (1998),1998,Comedy,3,2.666666667
3373,Buck and the Preacher (1972),1972,Western,3,2.666666667
2399,Santa Claus: The Movie (1985),1985,Adventure,669,2.668161435
2574,"Out-of-Towners, The (1999)",1999,Comedy,199,2.668341709
2041,Condorman (1981),1981,Action,580,2.668965517
3431,Death Wish II (1982),1982,Action,170,2.670588235
3394,Blind Date (1987),1987,Comedy,420,2.671428571
227,Drop Zone (1994),1994,Action,129,2.674418605
542,Son in Law (1993),1993,Comedy,206,2.674757282
1744,Firestorm (1998),1998,Action,231,2.675324675
640,Diabolique (1996),1996,Drama,142,2.676056338
2169,Dead Man on Campus (1998),1998,Comedy,130,2.676923077
2007,Polish Wedding (1998),1998,Comedy,65,2.676923077
2421,"Karate Kid, Part II, The (1986)",1986,Action,1431,2.677148847
2755,Light of Day (1987),1987,Drama,31,2.677419355
3438,Teenage Mutant Ninja Turtles (1990),1990,Action,1602,2.677902622
2945,Mike's Murder (1984),1984,Mystery,28,2.678571429
716,Switchblade Sisters (1975),1975,Crime,28,2.678571429
1460,That Darn Cat! (1997),1997,Children's,282,2.680851064
2873,Lulu on the Bridge (1998),1998,Drama,66,2.681818182
2616,Dick Tracy (1990),1990,Action,1248,2.682692308
2900,Monkey Shines (1988),1988,Horror,322,2.683229814
336,"Walking Dead, The (1995)",1995,Drama,38,2.684210526
1549,Rough Magic (1995),1995,Drama,38,2.684210526
1665,Bean (1997),1997,Comedy,200,2.685
476,"Inkwell, The (1994)",1994,Comedy,70,2.685714286
1837,"Odd Couple II, The (1998)",1998,Comedy,64,2.6875
2107,Halloween: H20 (1998),1998,Horror,398,2.688442211
3225,Down to You (2000),2000,Comedy,244,2.68852459
2026,Disturbing Behavior (1998),1998,Horror,322,2.689440994
779,'Til There Was You (1997),1997,Drama,104,2.692307692
2674,"Loss of Sexual Innocence, The (1999)",1999,Drama,26,2.692307692
276,Milk Money (1994),1994,Comedy,456,2.692982456
3454,Whatever It Takes (2000),2000,Comedy,86,2.697674419
3693,"Toxic Avenger, The (1985)",1985,Comedy,364,2.697802198
3285,"Beach, The (2000)",2000,Adventure,846,2.70212766
1991,Child's Play (1988),1988,Horror,239,2.70292887
558,"Pagemaster, The (1994)",1994,Action,675,2.703703704
1550,Trial and Error (1997),1997,Comedy,142,2.704225352
472,I'll Do Anything (1994),1994,Comedy,88,2.704545455
798,Daylight (1996),1996,Action,612,2.705882353
3389,Let's Get Harry (1986),1986,Action,76,2.710526316
240,Hideaway (1995),1995,Thriller,45,2.711111111
1598,Desperate Measures (1998),1998,Crime,333,2.711711712
3500,Mr. Saturday Night (1992),1992,Comedy,354,2.711864407
882,"Trigger Effect, The (1996)",1996,Drama,118,2.711864407
2246,Stars and Bars (1988),1988,Comedy,14,2.714285714
2850,Public Access (1993),1993,Drama,14,2.714285714
2765,"Acid House, The (1998)",1998,Comedy,14,2.714285714
1514,Temptress Moon (Feng Yue) (1996),1996,Romance,7,2.714285714
2705,"Late August, Early September (Fin ao锟紧, d锟解ut septembre) (1998)",1998,Drama,7,2.714285714
2259,Blame It on Rio (1984),1984,Comedy,402,2.71641791
2279,Urban Legend (1998),1998,Horror,452,2.716814159
3388,Harry and the Hendersons (1987),1987,Comedy,298,2.718120805
3063,Poison Ivy (1992),1992,Thriller,139,2.71942446
1601,Hoodlum (1997),1997,Crime,225,2.72
1624,"Thousand Acres, A (1997)",1997,Drama,50,2.72
3387,Who's Harry Crumb? (1989),1989,Comedy,173,2.722543353
2606,Idle Hands (1999),1999,Comedy,414,2.724637681
1011,Herbie Rides Again (1974),1974,Adventure,405,2.725925926
3116,Miss Julie (1999),1999,Drama,11,2.727272727
1864,Sour Grapes (1998),1998,Comedy,11,2.727272727
3484,"Skulls, The (2000)",2000,Thriller,302,2.728476821
267,Major Payne (1994),1994,Comedy,140,2.728571429
3287,"Tigger Movie, The (2000)",2000,Animation,258,2.728682171
4,Waiting to Exhale (1995),1995,Comedy,340,2.729411765
3597,Whipped (2000),2000,Comedy,37,2.72972973
784,"Cable Guy, The (1996)",1996,Comedy,385,2.72987013
2121,Cujo (1983),1983,Horror,490,2.730612245
330,Tales from the Hood (1995),1995,Comedy,298,2.731543624
157,Canadian Bacon (1994),1994,Comedy,374,2.732620321
3273,Scream 3 (2000),2000,Horror,1731,2.733102253
177,Lord of Illusions (1995),1995,Horror,139,2.73381295
533,"Shadow, The (1994)",1994,Action,203,2.733990148
2589,Friends & Lovers (1999),1999,Comedy,192,2.734375
3688,Porky's (1981),1981,Comedy,339,2.734513274
1762,Deep Rising (1998),1998,Action,681,2.735682819
1055,Shadow Conspiracy (1997),1997,Thriller,19,2.736842105
2269,Indecent Proposal (1993),1993,Drama,217,2.737327189
2491,Simply Irresistible (1999),1999,Comedy,230,2.739130435
2558,Forces of Nature (1999),1999,Comedy,470,2.744680851
463,Guilty as Sin (1993),1993,Crime,141,2.744680851
498,Mr. Jones (1993),1993,Drama,94,2.744680851
387,"Low Down Dirty Shame, A (1994)",1994,Action,204,2.745098039
2898,"Dark Half, The (1993)",1993,Horror,204,2.745098039
2126,Snake Eyes (1998),1998,Action,1980,2.745454545
1609,187 (1997),1997,Drama,55,2.745454545
1999,"Exorcist III, The (1990)",1990,Horror,127,2.748031496
1373,Star Trek V: The Final Frontier (1989),1989,Action,1839,2.748776509
2629,"Love Letter, The (1999)",1999,Comedy,288,2.75
3540,Passion of Mind (1999),1999,Romance,56,2.75
278,Miami Rhapsody (1995),1995,Comedy,40,2.75
59,"Confessional, The (Le Confessionnal) (1995)",1995,Drama,16,2.75
3641,"Woman of Paris, A (1923)",1923,Drama,8,2.75
2960,Beefcake (1999),1999,Drama,4,2.75
1886,I Got the Hook Up (1998),1998,Comedy,4,2.75
2623,Trippin' (1999),1999,Comedy,4,2.75
2825,Rosie (1998),1998,Drama,4,2.75
981,Dangerous Ground (1997),1997,Drama,4,2.75
749,"Man from Down Under, The (1943)",1943,Drama,4,2.75
1553,Late Bloomers (1996),1996,Comedy,4,2.75
3322,3 Strikes (2000),2000,Comedy,4,2.75
3258,Death Becomes Her (1992),1992,Comedy,339,2.752212389
1983,Halloween II (1981),1981,Horror,195,2.753846154
1604,Money Talks (1997),1997,Action,130,2.753846154
2793,"American Werewolf in Paris, An (1997)",1997,Comedy,530,2.754716981
499,Mr. Wonderful (1993),1993,Comedy,98,2.755102041
1677,Critical Care (1997),1997,Comedy,37,2.756756757
2367,King Kong (1976),1976,Action,927,2.757281553
2650,"Ghost of Frankenstein, The (1942)",1942,Horror,33,2.757575758
3758,Communion (1989),1989,Drama,360,2.758333333
295,"Pyromaniac's Love Story, A (1995)",1995,Comedy,58,2.75862069
1483,Crash (1996),1996,Drama,282,2.758865248
